id;Уровень снижения;Участники
255180;18.089036213607006;3
255200;23.298938769561808;3
255204;18.689463120179102;3
255222;36.712718210593756;2
255226;21.42862560688787;4
255229;43.477454155049536;2
255230;32.2657646065588;5
255238;16.793773814829883;2
255242;48.1164784434625;1
255246;23.966826745223397;3
255253;23.102238312765618;3
255268;18.15839672049458;3
255269;25.89300211574782;4
255273;19.06834813727647;1
255287;30.25605871539565;3
255288;25.470947007049944;6
255289;27.378654925708336;4
255291;26.629595709831854;1
255296;20.2370500803446;2
255301;31.640999201469434;6
255305;31.97731145095752;4
255308;28.06861396088695;2
255310;33.1118792604118;4
255316;33.953664979001715;3
255322;42.05529062455763;2
255331;44.22516569706711;2
255337;39.99159197212879;4
255338;24.15567995815387;2
255339;24.353582950973962;3
255340;20.03236217359463;4
255347;24.388760715682412;4
255359;24.24326910373355;3
255383;25.92165598600813;2
255411;38.862896961839716;5
255419;17.782364089790004;4
255427;8.770856371155672;2
255428;32.24470988258552;4
255429;52.45234394599818;6
255437;37.78561473077299;6
255440;26.792949195303013;2
255441;26.621292856770594;3
255444;7.644209173732067;2
255463;32.23135319612439;3
255474;49.58795147157379;2
255476;30.83017724891814;3
255480;61.975414117748606;0
255481;29.80339079105725;3
255489;31.216756307527366;5
255491;43.42542508453433;2
255492;31.16849189863371;4
255508;27.72306175776109;4
255510;14.993480882694435;5
255512;34.509317672749575;5
255522;26.314589459845017;5
255525;68.70791849618949;1
255536;52.06972393227722;2
255544;34.16408336559667;4
255560;24.56208439342572;2
255567;35.32544952372441;4
255569;29.526601733770512;4
255571;57.985510617432666;0
255577;38.58351736437021;5
255579;39.1158225184703;5
255580;30.714271150499627;4
255581;35.452381853672776;5
255584;31.304505880804328;7
255588;24.796258176853232;3
255596;37.066032367106075;2
255600;47.91218571509095;1
255601;20.143551976428114;5
255606;29.205376285405986;6
255612;30.61934159324442;4
255618;35.149472748494695;6
255646;33.82489811917295;4
255650;68.01647851540739;1
255656;34.442772710927485;4
255662;29.707522388135704;5
255676;20.515853756771715;4
255681;33.98544097611009;4
255712;42.87952113345908;1
255714;19.36650524387148;2
255716;33.46599884725723;4
255729;35.15357691460662;5
255735;26.78772665266505;2
255737;39.12735546952798;2
255738;23.70369192298515;3
255739;21.935438954044855;5
255749;36.56549839249792;3
255755;51.10260091877017;1
255780;31.605882307093175;5
255782;15.829437411682981;4
255784;30.62081029139413;3
255794;32.02952375884922;3
255806;21.66790097111264;2
255811;28.13837713056197;6
255814;29.633924102401863;5
255818;38.801946928336406;2
255821;33.56940184011098;5
255823;25.157396351166728;1
255830;21.763216446037745;5
255831;24.075383043087268;4
255834;13.863549518930855;3
255841;21.689513305855495;3
255843;39.57255080965688;5
255845;17.835347386913067;5
255848;57.88636529480665;0
255849;42.823110032951945;0
255881;26.227119085734618;3
255886;30.281203208674377;2
255897;29.363690323242846;3
255904;9.059111018638768;2
255907;22.00002306157022;6
255908;34.98534168924019;6
255915;40.2048141333549;2
255926;28.13517813646221;3
255944;37.91021319626912;5
255951;31.345442403081265;3
255952;31.159968670097527;4
255963;27.951915653620002;4
255966;20.314894948676905;4
255968;42.41531642494749;5
255976;27.82411374455113;4
255981;33.023064002583;4
255993;32.09571345889066;4
255994;18.71630116652684;2
256039;38.15440682976812;2
256052;35.34308926430461;2
256057;32.5768297728318;4
256059;49.91686440931355;1
256063;19.816392798100058;4
256068;30.210283690750472;4
256071;29.775805532956635;4
256085;33.89948892316744;3
256092;36.214663807687415;4
256098;50.201860489929786;1
256104;29.63712368465811;4
256116;56.323192134096345;17
256119;42.359615078715144;2
256127;24.380526462004763;2
256134;38.96647992169397;3
256136;33.15988964225849;6
256143;85.73208939804263;0
256157;26.904012841542592;3
256166;34.01837601063157;4
256168;63.269370531432536;0
256172;6.988817721587198;1
256174;26.95956818049438;3
256176;23.731587150871004;4
256177;38.53753714511209;5
256191;31.667919434542014;3
256192;9.528523864819268;3
256209;27.61224659715964;3
256213;17.186839653485123;2
256214;34.74598862897748;6
256219;26.054751756791912;4
256224;35.14594428332397;1
256229;35.5014544998474;2
256244;39.97146902786721;3
256247;7.238630373284274;3
256250;37.78030810701669;3
256257;30.942213454609735;2
256261;24.497722548209474;3
256272;22.0452907484464;4
256276;33.00100104305843;5
256281;57.18697975427005;1
256309;13.041440459117936;1
256316;25.51091239013677;4
256331;34.558770544321945;2
256339;30.76302297585244;3
256344;42.220538254518516;4
256345;22.48834721537419;2
256357;22.85412075346307;4
256364;34.93332258751228;5
256372;30.261470804076236;0
256373;32.10445499516483;4
256379;39.16335756752956;1
256391;33.17471181288934;5
256394;25.835130951465313;3
256403;15.4020334663227;5
256425;20.982636273301996;2
256428;10.92436958966602;5
256431;22.48528718280141;4
256432;38.681850244427565;4
256445;25.173803144554167;4
256447;17.701823528530984;3
256452;45.50424141246655;7
256472;41.555915064178045;8
256474;33.13605888497412;4
256487;26.845281689387544;3
256494;50.652247620048655;2
256508;21.688381697336673;4
256526;29.0836854177051;2
256528;28.127314322522974;6
256533;32.585457313568824;5
256537;30.802165323214247;5
256538;28.47456433830947;4
256557;41.734936462502425;3
256562;24.41661459607916;4
256566;35.61360394623716;2
256586;46.65483651228378;1
256595;42.72544062437556;8
256604;32.184034030355285;3
256620;40.09901614631893;2
256625;30.582336714513886;4
256634;30.16097564907031;5
256639;33.64285949780626;2
256645;29.127572537374313;4
256646;33.59930021455727;2
256654;19.663067502988955;3
256665;50.70854716564004;1
256675;23.4953409258998;4
256677;28.092532083526002;3
256683;31.341755738160295;2
256685;32.43649580759128;5
256692;26.93069967576392;6
256703;29.18704336016777;4
256706;15.217869525183463;2
256708;23.245404968109103;2
256712;19.631286308883155;3
256718;21.41882326638539;4
256726;43.09035844171338;1
256736;31.136373908815834;3
256739;17.540616591308932;2
256747;32.77481732219211;4
256767;29.302436082572115;3
256769;29.307050255680988;3
256771;44.82109982013146;3
256772;43.78972051183585;3
256784;21.831242553050807;2
256787;27.471109700824375;5
256788;28.613857343313846;4
256791;29.76544195727514;2
256810;48.32288421189153;3
256819;20.001374851517394;2
256841;14.40254861361337;2
256843;33.91603129980737;5
256855;37.03657403290538;2
256875;22.271979214956026;4
256879;28.4669797715558;3
256883;21.0245907564424;2
256885;28.611383419490444;5
256899;38.65339881324108;2
256912;35.42519556331566;5
256919;36.41971098991386;4
256923;29.019860534211244;4
256928;34.98887743756619;1
256929;34.02825337945848;3
256939;24.767702900834752;4
256947;19.621685073779066;3
256948;23.500394103954903;3
256949;61.29740122697438;1
256953;26.873843084554238;2
256968;31.544600638457442;1
256973;53.818026199506576;2
256976;52.59108529767651;4
256977;33.944459740344584;4
256980;36.22636509475236;1
256983;24.45753632411012;3
256984;51.901594138847294;6
256992;34.52780782690484;3
256999;23.161444389506634;4
257016;25.096137034836925;3
257018;27.797371863004685;3
257029;34.146790010350124;2
257038;30.78114807747478;3
257047;41.805578408619375;5
257052;25.36339587028284;6
257063;33.81309725782241;2
257064;24.42198018232509;4
257070;39.53008077028398;2
257071;38.21830503621104;3
257076;19.357898908410178;3
257106;28.9364828415967;4
257113;27.364736890107732;2
257117;24.80468412509727;4
257121;34.6048722940255;3
257123;26.2050766629999;4
257129;23.719506671646432;4
257130;26.259810952228296;2
257136;33.26400547611607;5
257137;30.76311643848475;5
257139;52.99348255189598;1
257141;44.15077777768632;2
257142;35.54317299483357;2
257156;27.366007334150787;4
257158;23.674656998174587;4
257164;41.571203548049716;1
257170;32.51958513704943;2
257173;29.67462543811546;2
257197;31.80118413631795;5
257201;29.562172238712968;5
257204;33.731520753669976;3
257213;25.384395576543213;4
257219;47.65531316407704;8
257228;30.355516352822438;5
257235;34.418349575946685;2
257240;38.92064051509726;4
257256;96.56447506439221;0
257259;25.603936339604576;2
257260;45.293387680611566;2
257261;31.669352908581445;5
257265;30.03977686510343;2
257307;42.36426080112127;2
257309;76.98455627347927;0
257321;30.185343724514997;4
257335;19.738082987332795;5
257340;26.800262989405844;5
257342;8.578655491909288;3
257366;7.283861355647437;2
257367;37.22608470213148;3
257369;32.76872688964013;5
257377;20.816633671834726;5
257384;43.78412447808528;9
257394;39.867337781927624;1
257410;42.481824559302254;2
257416;18.317105024200544;4
257429;28.244487363582486;3
257431;44.83846986828118;3
257450;25.600381245606872;3
257463;14.83874037119628;2
257464;44.43734720293499;8
257466;26.174789812388433;3
257481;31.345106863279216;3
257486;24.61825743683616;3
257488;32.19953201152646;4
257490;33.22192981579388;4
257494;23.898556942924127;3
257497;26.38419506138306;3
257499;39.062941271236575;3
257500;22.789782246463083;5
257504;25.427705691164725;1
257508;25.499495855702893;1
257517;35.640843284000766;3
257520;25.39377935362168;2
257542;43.31588808431185;1
257556;31.99886377628654;4
257566;55.993112315732944;1
257575;36.772151704080954;7
257578;28.8713796731359;3
257583;29.561471283178186;3
257597;28.206504662847028;3
257602;25.51206379145657;3
257603;33.3748750051807;6
257605;17.689079014035666;3
257607;26.07217408333283;3
257611;24.362604507246054;3
257614;31.568439994706495;4
257615;39.01367061942879;3
257621;41.394718450338395;4
257633;38.49785485266588;7
257642;30.458830999138915;3
257646;29.132439865930188;4
257650;28.993088860690868;3
257653;13.386507815761492;3
257658;33.935491715371505;5
257687;29.78969149872817;2
257703;23.27461202885674;5
257707;22.416399143599143;4
257708;33.77723022152437;3
257713;31.659411077826842;4
257716;51.404593802037994;0
257728;47.4783792204166;0
257738;35.37213986033331;3
257749;40.3075033815339;6
257769;30.847020942655927;4
257783;21.78328133513146;5
257796;26.10344586887346;3
257798;28.472927668976933;3
257799;30.629692261002152;5
257803;24.831291700280293;5
257804;21.644811826664395;4
257812;33.37261909096485;3
257830;34.72218932387678;3
257835;29.088157215014114;3
257836;29.139093163323203;4
257839;38.405094392080315;4
257857;43.08372568410898;3
257858;26.500095507507382;5
257860;49.55952510157523;7
257879;21.53709472909322;3
257898;43.31297674937328;3
257899;25.479748310190487;3
257900;26.87881558726203;4
257909;45.239768585173174;1
257913;31.526456981849567;3
257915;30.474414852065667;6
257916;29.7667770789383;3
257924;31.33992627569444;3
257951;33.89998108789178;1
257953;30.094595290615935;1
257958;24.26742750500338;3
257959;28.00613294130222;0
257963;22.0488283542588;3
257978;56.753619397304846;1
257985;38.567038857261146;8
257987;25.60854673985452;2
258000;28.586761719563764;4
258008;7.115053736115707;3
258011;26.19212585297858;5
258020;40.29839529506753;2
258042;95.13062379338089;0
258056;22.629922295216325;2
258057;32.25300320640081;5
258058;17.696860970124096;5
258064;23.55089005862485;3
258066;23.375707560582278;4
258080;30.194819404537647;2
258089;20.65841645231466;4
258093;24.50836153107737;4
258101;36.02271559132731;3
258104;30.741120484231523;4
258110;30.514801670901704;4
258113;36.23029024890986;2
258116;21.7873024146168;4
258124;28.802312112628393;2
258126;51.59673537941429;2
258131;24.665902654788006;3
258135;46.372116965194294;5
258137;19.77966545716618;4
258151;37.06671628966572;2
258158;23.326316972642818;4
258172;21.445705109769104;3
258173;26.188826987216874;5
258177;35.55669592656794;3
258184;31.15445937807503;6
258190;27.827026090081763;5
258191;33.38445348727865;4
258205;25.55452765389094;2
258206;21.009259391495018;5
258214;21.600988684057736;4
258221;26.423881177161956;4
258222;23.31009529109302;4
258224;28.412765509299394;5
258229;30.51436517740974;6
258236;42.94660861164422;6
258237;12.655989820482748;3
258263;37.41999547811767;2
258275;41.76255242502647;2
258283;21.556916430134894;3
258284;32.22233476857303;4
258291;29.81443276094369;5
258296;13.072538219691593;3
258299;41.71108821463058;2
258310;14.057180399931033;2
258316;59.05452532126792;1
258317;51.81800576813125;5
258318;25.483124043608385;5
258322;17.838375863345096;3
258324;23.282836584816994;3
258333;47.34164363971172;7
258338;41.670598252672306;6
258343;45.78645013040151;2
258355;29.03625309406636;6
258357;27.255342572235875;3
258363;18.40675554776105;4
258370;22.84502508349459;4
258397;40.48766193383477;2
258407;26.968697268322828;2
258419;30.151860625461495;2
258424;28.43875555503983;4
258428;27.46575901406359;3
258429;25.732643761637146;2
258434;21.5909193843538;3
258456;34.094896976874566;4
258457;28.85781088858319;4
258466;21.635385044546965;4
258475;53.40316649162544;8
258480;29.993145955671935;4
258502;31.55465903817516;5
258513;41.138288217785146;2
258522;24.302981265303863;4
258527;55.40108146382619;1
258534;33.16500664717195;3
258540;28.766330113634254;6
258551;44.51739560709783;1
258569;42.68595960213604;5
258571;16.87923304891871;4
258577;14.988149615153489;3
258581;19.397863765149474;2
258583;30.848171372043804;4
258588;36.12614309660652;2
258593;43.08382765577293;2
258598;30.760134762477172;5
258600;30.016883807878198;3
258605;38.28043130786722;2
258608;32.87082507673488;5
258618;53.405463918857386;0
258626;23.60753210091015;2
258639;38.3997967467874;1
258653;29.80632422618128;4
258654;22.669630085713553;4
258663;23.878147970611423;2
258664;26.736587758229497;2
258669;25.39362687197221;3
258677;34.2339723114344;7
258690;28.32864950274604;2
258693;32.6863385541317;3
258700;33.73957354111781;4
258704;27.20160605497458;3
258705;18.726753736310716;5
258709;29.677986166652527;5
258713;24.993657399294015;4
258719;86.93548940782108;0
258720;48.141404301485345;3
258728;40.555228042144584;4
258740;33.85227201711096;3
258755;43.32639471130929;7
258757;16.972781615104438;5
258772;38.96841557817592;2
258775;45.745403100155904;1
258777;72.57750358317476;0
258784;30.54296863713993;6
258793;49.22777259904968;1
258800;22.719001531038934;4
258804;21.19156010023826;4
258807;27.711417952967395;5
258808;23.172547794156678;3
258817;42.06212427204841;2
258828;21.331096619870372;2
258829;37.069879083700016;2
258831;22.69567014696534;1
258835;21.273352362593826;5
258848;46.04224329695199;6
258852;32.686427494501075;5
258864;41.302232145815495;2
258872;38.25734895754083;2
258885;27.703028397913343;3
258903;7.994238650027318;3
258905;22.118586021150442;2
258910;28.560012663006145;3
258911;30.72946612835445;4
258914;44.894946291645695;2
258921;31.496640582433137;5
258922;24.4261281480102;4
258929;39.15403845116295;5
258951;50.330957419493025;0
258954;31.932686899318725;2
258966;36.19133641664616;4
258968;32.93454570241704;2
258971;33.817535588123974;1
258977;27.81067704504137;5
258979;35.432251675787384;5
258986;32.62632239655715;2
258994;26.425394605570006;5
258999;26.757146403785008;4
259003;26.39073474227347;2
259009;35.85642190792008;1
259038;34.96659097534188;3
259040;31.141750005860892;3
259082;17.571290222584942;2
259092;16.341448394138393;3
259094;24.834365214138753;3
259095;22.798096828890486;4
259100;17.60194985670053;4
259108;34.752851544184324;3
259115;44.62090867726401;2
259121;27.909261502597527;2
259133;32.08917923933161;4
259135;36.87835975341395;6
259147;26.216562282229095;4
259149;28.39072063291031;3
259158;16.594442965471064;2
259162;45.15568722576012;6
259164;45.969897920160584;2
259170;38.02860801392538;2
259171;30.38035231054314;4
259172;29.306690912520157;3
259173;28.573001353138544;3
259175;29.243875954407333;2
259182;36.432635719867484;6
259193;21.999117101288395;4
259195;41.380471214505036;2
259196;31.256818146014403;3
259200;23.640128394382536;4
259203;77.80622151151478;0
259210;27.323242145461112;4
259215;24.224485900264074;1
259225;31.352926497573925;3
259252;33.846046670931855;8
259253;23.245688529806184;6
259255;30.504160933245156;5
259263;30.626270463306664;3
259265;20.12857457849599;6
259285;39.22615381160967;4
259290;28.1926043013311;4
259291;43.29584763204822;1
259295;25.241377116340935;3
259296;27.699128433476027;2
259298;24.385358053360772;7
259299;38.059441568654606;2
259302;34.198721314376066;2
259312;38.04609643762504;1
259320;25.048375734590433;4
259324;23.427615535444907;2
259325;44.93722775429399;2
259333;39.23678691348572;5
259350;30.656140072884007;4
259352;30.98366313956591;4
259356;48.413835293867734;1
259357;30.75562584036832;2
259358;23.959142399490922;1
259359;26.403438118748507;4
259361;46.643589525608164;2
259365;27.279610744267792;3
259371;44.347346379186796;1
259379;100.0;0
259432;16.470197812351202;3
259436;11.685679985624626;1
259439;21.93265013212868;4
259445;34.32522760981818;4
259450;28.82221628994841;5
259471;38.27511564468623;2
259485;40.587201791154456;3
259486;18.121793506415592;2
259506;47.3383061515233;1
259509;38.27377162154443;8
259512;52.4558410374927;2
259528;5.580763066075561;2
259532;27.62093602665292;4
259536;29.723180878070426;1
259538;38.052586259951234;1
259546;10.605236375657249;3
259550;32.160840937772036;8
259556;15.844490254235435;4
259562;27.220313581722472;5
259568;22.951715035906258;5
259571;34.997139944433066;4
259572;35.530474236314134;3
259593;10.460457272789858;3
259613;28.831146930811546;5
259618;17.851244355753558;4
259620;40.20977489384052;3
259622;15.788264167309606;3
259626;47.02609694564888;2
259629;41.15467005355488;2
259632;52.1994723953225;2
259641;29.937441931220203;5
259645;27.068438987748046;2
259650;26.387484245836923;3
259672;9.84744935911678;2
259694;29.555601217653;3
259699;23.313960606839125;3
259708;32.43245789456988;4
259716;31.616400316669512;3
259717;21.518211851480725;3
259727;24.417925236466118;2
259729;20.559147503295456;1
259733;27.128325683342208;3
259740;42.733007045845035;7
259743;29.46633631505511;3
259746;32.00766150552541;2
259754;33.640204673104364;2
259756;25.676670905051445;2
259765;54.22018637413796;5
259766;31.931037849864623;1
259771;4.537870119032828;2
259783;33.51289782715067;1
259792;50.92315941033967;0
259796;35.16981024948363;2
259800;35.558421146643894;6
259808;45.013971999053105;2
259811;37.17151559502172;4
259813;28.498360815958275;6
259815;31.484713662914977;5
259817;33.65796249695415;3
259830;27.213270079291096;6
259831;27.8180463524165;3
259837;29.70319370327048;4
259843;39.491035709837014;5
259844;28.798425118697146;5
259848;28.15883124339208;2
259850;27.14754054936706;6
259852;46.67750278354252;9
259872;30.22510889213692;1
259873;35.569036912916644;5
259875;38.394500774981864;2
259893;25.98709392256342;5
259894;28.881547551200313;5
259895;39.3299324939009;2
259898;28.346133846957112;2
259901;48.02810931142455;2
259904;29.890924276389956;3
259905;25.886662995542203;5
259921;24.98342575894827;2
259931;42.880482995385904;1
259945;25.14812731185783;4
259951;21.30710498146955;5
259955;38.21255358930235;3
259971;41.92003595211804;8
259973;44.536217059017844;3
259974;31.297928965056087;5
259975;28.223024858415734;2
259981;27.433866119282012;4
259984;23.33397570246806;5
259989;39.92113297635496;3
260003;35.505976535984026;1
260013;67.5776614442215;1
260025;35.09007370921782;6
260045;33.09329216441719;4
260047;42.04370917277834;5
260060;35.103953980256826;1
260062;53.389240664033636;1
260071;39.98324399644096;1
260073;23.92045906837268;3
260081;24.481950435670427;4
260087;37.285276774688164;1
260093;26.67998830803589;5
260097;43.275995278552834;2
260098;12.259158933222622;4
260108;23.6341453236308;5
260113;58.51440135913163;1
260115;22.294016171956617;1
260117;26.059816324745853;2
260121;20.297712336702617;4
260123;47.97554522061232;2
260125;25.427422623427297;2
260132;64.43137900089748;1
260139;36.65480182632086;3
260141;27.49701918378049;4
260142;27.622073732929582;4
260146;25.620842029229863;3
260158;27.633021610326253;2
260161;32.27521952763219;3
260167;26.397525162627844;6
260177;34.759203696676195;2
260196;35.053721107698664;5
260197;16.925208820581393;2
260204;36.132161343275925;3
260222;35.54636090988122;3
260226;32.39840507301571;2
260227;31.373903918996653;1
260230;28.029056489061745;2
260238;23.862567548125835;5
260242;29.22681499283496;5
260259;35.207000705277;2
260269;35.57244252100268;2
260296;21.178461114030256;4
260303;36.20058462640738;4
260305;27.42778980136843;4
260321;23.00932210089442;5
260326;18.66446619781082;5
260327;28.97213296371825;5
260332;30.662418308185746;4
260334;35.963540991958546;7
260343;26.848492724950113;3
260348;22.252836963236795;4
260351;23.047491767673105;4
260357;70.10223339767086;3
260363;35.685486952358964;7
260384;51.533353901593735;1
260386;29.519045379743613;2
260404;26.36478413809897;3
260416;22.37841426424723;4
260418;36.8804516870936;6
260422;18.91896841520252;3
260423;23.411197558053516;4
260433;26.804813432567876;3
260434;30.34560279883896;2
260435;27.04386121210381;3
260439;38.3825305709336;4
260448;31.286550562891524;3
260450;21.784773497784965;3
260460;33.88088379085004;4
260464;24.77409916191657;4
260471;46.6434669394421;2
260477;29.91268188955911;3
260482;33.599714792226735;4
260484;34.080217408849485;3
260492;35.35720999796542;1
260496;24.949360471954595;2
260503;65.64987919802698;1
260505;29.57034790292006;3
260508;7.883176511440079;2
260513;37.457441558128;1
260517;32.736426834289404;3
260519;31.73612700988384;5
260530;33.19465107475054;2
260537;27.498446222291552;3
260546;29.158831539045778;3
260547;22.119243721262425;1
260558;100.0;0
260569;22.181468449219917;3
260578;33.73261940433832;3
260580;26.317505673858737;2
260582;38.30392962793176;1
260583;16.040611540931447;5
260584;30.676303013216245;5
260589;31.887442189615463;3
260608;51.94013848416286;1
260629;37.291966392594674;3
260634;34.84844110461815;3
260636;0.0;3
260639;19.286340514274876;3
260652;49.714180064178315;1
260661;29.168288548466247;2
260664;48.376349332761095;11
260675;29.79680664513578;4
260679;33.87594106648591;1
260680;37.16438154408881;3
260683;38.771938723168915;3
260686;24.896177311487662;3
260688;29.42732674246492;3
260702;23.963426721635606;3
260703;25.068515870349746;3
260707;38.890255839735346;2
260709;35.54153601573533;1
260711;32.44840349706572;6
260715;36.863099160329575;2
260721;64.48819772370432;0
260727;18.973797009730443;3
260729;25.038626130026437;3
260731;100.0;0
260738;20.93127150179447;4
260740;29.076045773016517;5
260742;27.862253444915925;3
260752;24.785921115605657;4
260761;95.3633604365548;1
260770;18.54122207229933;2
260771;26.66249702911237;6
260788;32.85703485995457;5
260803;24.28739875248464;4
260805;19.19826786731566;4
260809;45.921188804957644;1
260814;41.29634888183286;6
260818;24.94293694322675;0
260823;39.36467920019104;7
260825;24.047783853425685;2
260832;29.836655033913274;6
260842;24.531289985417434;4
260845;31.918311707165298;4
260846;27.105490965090713;2
260852;29.046223648366563;3
260855;27.453788852425188;2
260858;20.908782718470665;5
260863;24.13214587873077;5
260889;17.894911309194363;3
260890;10.378564614269143;2
260909;19.198268977785652;3
260918;34.00451565403069;2
260924;37.09195544153029;2
260935;30.614811358708003;3
260937;49.042545200487176;2
260941;23.13837745278871;2
260942;42.96777699895729;3
260948;23.501532119342507;4
260949;28.829217181590334;4
260950;32.309880127046846;2
260952;19.093312165360672;5
260970;41.043723496619116;6
260973;31.455116337793644;5
260978;20.2671231117167;3
260981;35.35345667228939;3
260990;30.383257277196062;2
260994;36.094562793443814;3
261008;19.232556691933354;4
261015;20.406830282772017;4
261023;25.77802109706482;2
261026;22.936438673484126;7
261029;33.16073309328099;4
261037;30.720928631175994;4
261039;22.34041430200866;3
261049;26.860442018914277;3
261069;31.175129191672912;3
261076;14.30945747783459;6
261081;49.368990281292035;2
261085;73.31779143271223;0
261090;24.29218950618086;4
261092;37.7085389721242;4
261093;23.120196513126277;3
261097;40.32795326860535;5
261111;46.51309028425706;2
261117;29.864500728531375;4
261121;23.635945408990043;2
261123;36.40700807093901;6
261125;25.515640022577372;3
261131;46.608571260703116;8
261136;30.436416412179764;2
261142;17.301601465901808;3
261154;30.833862745033464;2
261157;33.32553702347978;5
261170;30.61706592457834;4
261172;25.04999705838108;1
261173;66.20078225986508;1
261198;24.817891065395447;3
261206;37.92807183214782;1
261223;40.455021986826445;2
261231;31.952837908016924;4
261234;42.83853090264133;2
261247;25.91715680722403;5
261267;34.70779938296389;6
261272;25.699430409220692;4
261273;0.0;1
261274;17.05825331770012;2
261288;35.42046542811647;5
261289;37.850443897092724;4
261296;37.7657565465245;1
261298;23.958794656293854;7
261299;18.56520067331495;3
261301;8.811164890962983;3
261319;35.23881185745469;1
261321;20.82963660662511;2
261326;46.444723847304076;0
261356;16.919371248440587;4
261357;35.11128243125978;2
261360;27.78399920634177;7
261371;50.19857485824666;1
261375;24.72247043084247;4
261379;26.736087050779922;5
261381;33.12782593043369;3
261395;13.830460274699982;3
261411;35.58231495995467;3
261412;29.208067559848438;4
261415;35.39458823199704;4
261417;28.905722866244083;6
261432;29.52217094216602;5
261436;41.828270306798956;2
261449;17.886992357945676;3
261461;33.395514659589914;2
261482;30.190783415656743;2
261485;20.295330544883416;3
261507;40.9555635248945;4
261514;34.81712493456624;6
261516;26.378767420473913;5
261550;24.891671863758365;4
261553;6.685926842809042;3
261562;30.81068615782407;2
261578;45.95786776673748;2
261590;26.091832941316994;4
261596;27.401380950319847;2
261601;23.900146037944076;3
261603;27.42158269891962;5
261613;54.22075116993129;0
261619;32.36692411566817;4
261621;32.68970165266427;2
261624;30.14994312501022;3
261636;33.28785647959528;3
261641;24.001781586083197;3
261659;29.887704433694246;3
261660;43.227571201682665;5
261671;31.072758781235528;4
261697;31.969950934042185;3
261713;38.70044360630959;4
261723;32.9055481335595;3
261735;25.570368449516113;5
261736;36.216059373469356;1
